NAME,LONGDD,LATDD
NZULI,38.28,-1.8
NZULI,37.87,-0.82
NZULI,37.88,-0.85
NZUNGUL,38.88,-0.6
NZUNGULI,38.88,-0.82
NZUNGULULUNI,38.23,-1.98
NZUNI,38.07,-2.98
NZUUKI,38.07,-2.98
NZUUNI,37.47,-1.78
NZUUNI,37.45,-1.77
NZUUNIDAM,37.45,-1.77
NZUUNISUBLOCATION,37.47,-1.78
OASISFARM,35.3,0.47
OBA,38.45,-0.98
OBADO,34.27,-0.08
OBALUANDA,34.28,-0.05
OBAMBO,34.63,-0.1
OBAMBO,34.47,-0.6
OBAMBOSUBLOCATION,34.2,0.05
OBAMGO,34.78,-0.3
OBANGA,34.08,-0.68
OBAROCK,38.32,-1.02
OBAROSUBLOCATION,34.02,0.02
OBE,38.12,0.73
OBE,38.13,0.72
OBER,34.4,0.03
OBERA,34.48,-0.68
OBILA,34.45,-0.97
OBLONGTARN,37.3,-0.15
OBO,40.3,-1.35
OBOCH,34.4,-0.08
OBOKE,34.58,-0.65
OBARE,34.6,-0.42
OBSERVATIONHILL,36.72,-0.23
OBSERVATIONHILLSETTLEMENT,36.77,-0.27
OBSIDIANRIDGE,34.4,-0.08
OBWARE,34.23,-0.85
OBWARE,34.23,-0.87
OBWARE,34.98,-0.52
OBWOLO,34.78,-0.03
OCHIBO,34.18,-0.73
OCHIENG GOD,34.42,-0.58
KOCHIENG GOD,34.43,-0.93
OCHUNA,34.1,-0.78
MWATA,34.63,-0.68
ODA,41.38,3.58
ODA,40.2,-2.47
ODA,39.08,3.05
ODAANDMUYEMKUUSECTION,40.22,-2.48
ODADALACHA MALKA,38.82,1.02
ODAWO,34.8,-0.52
ODDA MALKA,39.02,1.13
ODEK,34.55,-0.82
ODHIAMBO GOT,34.57,-0.45
ODIDI,34.12,0.23
ODIENYA,34.57,-0.7
ODIERO,34.27,-0.18
ODINGO,34.62,-0.62
ODOIGENISA,40.3,-2.38
ODOK,34.62,-0.92
ODONDI,34.55,-0.82
ODORA,34.37,-0.3
ODOUCH,35.92,3.37
ODOYO,34.43,-0.57
OFAFA,36.87,-1.28
OFULA,34.2,0.28
OFWANGA,34.6,-0.72
OGADA,34.72,-0.03
OGAKA,34.28,-1.02
OGAMA,34.45,-0.63
GOROGANA,34.72,-0.38
AGONGO,34.47,-0.87
OGANGO,34.48,-0.78
OGANGO,34.48,-0.8
OGARWEINHILLS,40.73,3.35
OGEMBO,34.72,-0.8
AGERO,34.48,0
OGILO,34.8,-0.42
OGOMMA,34.45,0.42
OGONGO,34.4,-0.6
OGONISHU,40.42,4.05
OGONO,34.28,-0.48
OGORCHI,39.47,3.22
OGORCHILIBO,39.45,3.18
OGORO,34.38,-0.48
OGUNTIR,39.55,2.82
OGWAGWAT,35.3,2.82
OGWAMRONDO,34.55,-0.08
OGWAN MALKA,39.02,1.1
OGWEO,34.57,-0.53
OHERA,34.42,0.05
OHIA,40.2,1.55
OHINGA,34.4,-0.52
OHINGA,34.38,-0.53
OHIYA,40.25,1.47
OIROUA OLDOINYO,36.45,0.7
OIRRI,36.2,-2.07
OJOLA,34.65,-0.07
OJOLASUBLOCATION,34.65,-0.08
OJUOK,34.55,-0.77
OJWANDOSUBLOCATION,34.22,0.07
OJWANG,34.35,-0.02
OKAME,34.2,0.52
OKAMSI,39.52,-0.53
OKANA,34.88,-0.13
OKANOWACH,34.87,-0.35
OKE,35.37,-0.6
OKEKELE,35.02,-0.88
OKENGE,34.28,-0.92
OKENGE,34.3,-0.92
OKIA,37.05,-1.77
OKIAL,35.25,2.25
OKIALOCATION,37.57,-1.73
MAWIRA,34.32,-0.25
OKILIM,35.05,2.28
OKOBAA,35.18,2.57
OKOK,34.43,-0.68
OKONA,39.07,2.95
OKOROBUT,34.65,3.03
OKOROCH,34.25,4.1
OKOLE,39.97,3.13
OKOTESUBLOCATION,39.27,-3.62
OKOTH,34.57,-0.93
OKUGE,34.37,-0.05
OKUKUMAWA,38.03,-1.65
OKUMBA,34.62,-0.93
OKUMU,34.55,-0.92
OKUODO,34.08,-0.8
OLABAI,35.38,-1.08
LABURRA,36.87,-0.28
OLADANGARI,35.32,-1.15
ALADOAARE,35.6,-1.53
OLAIKA,37.55,-2.27
OLAIMUTICK,35.37,-1.63
OLALABWAK,36.18,-0.95
LENDERUT,35.38,-1.72
OLALBWA,35.52,-1.07
OLALOI,34.87,-1.03
OLAMALOKILEKEMANA,37.53,-2.75
LAMBWE,34.3,-0.48
OLAMBWEVALLEY,34.28,-0.58
LAMBWEVALLEYFOREST,34.28,-0.07
OLAMBWEVALLEYLOCATION,34.22,-0.65
LAMBWEVALLEYSETTLEMENTSCHEME,34.25,-0.07
OLAN,37.75,3.82
OLANDI,37.52,-2.42
OLANDO,34.43,-0.57
OLANDO,34.28,-0.05
OLANDO,34.48,-0.52
KAHURI,34.57,-0.8
ANGABOBO,35.98,-1.1
OLARABEL,36.3,0.3
OLARABEL,36.23,0.03
OLARABEL,36.12,0.53
OLARABEL,36.23,0.3
OLARAGWAI,36.45,-0.65
OLARAGWAISETTLEMENT,36.48,-0.57
OLARE,34.53,-0.05
OLARELAMON,35.45,-1.03
OLARELAMUN,35.42,-1.43
OLAREOLIMUDIAK,35.98,-0.35
OLAREONYOKIE,35.15,0.43
OLARESAMBU,35.4,-1.37
OLARINYIRO,36.32,0.05
OLARINYIRO,36.38,0.6
OLASE,34.35,-0.87
OLBAALENAIYAINKAINITO,37.22,0.9
OLBAALOLKERRDED,37.6,0.7
OLBAATA,35.77,-1.85
OLBAK,37.62,-2.97
OLBALAGAI,35.28,-1.13
OLBAYEN SOIT,36.08,1.88
OLBOIBURH,37.32,0.48
ILPOLOSATFORESTRESERVE,36.32,0.48
ILPOLOSATSIDING,36.38,-0.18
OLBORSOIT,37.45,-2.05
OLCHOKI,36.92,0.57
OLCHORRAI,36.92,-2.38
OLCHORRAI,37.45,-2.55
OLCHORRODAPASH,35.7,-1.38
OLCHOROLALAGALESHO,35.03,-1.13
OLCHOROLASOIT,35.25,-1.03
OLCHORROLEKILESI,35.98,-1.12
OLCHOROLELETA,35.32,-1.03
OLCHORROLESHURIE,37.6,-2.9
OLCHORROLIMWIGWARRUR,35.35,-1.07
OLCHORROLOBORMOTONI,35.27,-1.65
OLCHORROLOLDOBAIH,35.02,-1.55
OLCHORROLOLDUGAI,35.27,-1.65
OLCHOROLOLEMWANEK,36.27,-0.88
OLCHORROLONTARE,37.4,-2.72
OLCHOROLOSOITO,35.38,-1.12
OLCHORROMUSHARA,35.05,-1.27
OLCHORRONYUKIE,35.82,-1.4
OLCHOROOLMELELIANI,36.9,-2.2
OLCHOROONYORE,36.7,-1.52
OLCHORROONYORE,36.07,-1.48
OLCHORROONYORESUBLOCATION,36.7,-1.48
OLCHOROOROGWA,35.27,-1.08
OLCHOROOROGWARANCH,35.2,-1.1
OLCHOROSUBSECTION,36.68,-1.48
OLDARPOI,35.82,-1.95
OLDBARAGOIROAD,36.63,1.13
OLDHOOKSROUTE,37.2,-0.02
OLDIRIMIN,37.2,0.43
OLDMARABRIDGE,35.13,-1.13
MVITA,39.07,-4.05
OLDOBAI,36.93,1.63
OLDOINGARA,35.27,0.03
OLDOINYOGERI,35.42,-1.77
OLDOINYOLEANDA,36.42,-1.63
OLDOINYOLEMBORO,36.78,-0.47
OLDOINYOLOLAMUTIEK,35.78,-1.42
DOINYOOLIEP,36.42,0.47
OLDOINYOLOLOPONI,35.65,-1.52
OLDOINYOMESEREJI,35.25,-1.02
OLDOINYONGIRO,36.97,0.62
OLDOLICHO,34.88,-0.97
OLDONARARU,36.07,-1.73
OLDONYOFARM,37.28,0.1
OLDOPAIESTATE,36.93,-0.03
OLDUMAROI,35.47,-1.05
OLDURATOLEKARKOYO,35.92,-2.02
OLDUROROI ANGATA,35.1,-1.4
OLDUYOMBO,39.95,-3.4
OLDWANJOHIROAD,36.4,-0.3
OLEBELIBEL,36.88,-2.07
LECHUGUFARM,36.93,-0.08
KAKI,37.7,-2.6
OLEEILELU,37.68,-2.62
OLEIGA,35.82,-1.52
OLEIKONETESCARPMENT,36.22,-1.92
OLEKABOROONRANGE,36.4,-1.53
OLEKAITORIORI,36.97,-1.92
OLEKELE,35.02,-0.88
LEGAMUNGE,36.42,-1.58
OLEKEMONGE,36.4,-1.57
OLEKEMONGEPLAIN,36.42,-1.55
OLEKO GOD,34.6,-0.6
OLELALUNGWA,36.98,-2.07
ELELESHUAESCARPMENT,36.47,-1.95
OLELESHUANI,36.92,-1.98
OLELESHA,35.92,-0.92
BASIANI,37.02,-2.02
OLELIALATUS,35.7,-1.48
OLEMBOIYA,34.87,-0.95
OLEMEPUKURI,37.87,-1.93
OLEMPITO,35.02,-1.53
OLEMPOLOS,36.28,-1.75
OLEMUSOGAI,34.93,0.65
OLENABALA OLDOINYO,35.4,-1.07
OLENALAIGITOMON,35.65,-1.53
OLENARAU,36.88,-1.08
OLENARAU,37.03,-1.95
OLENARAUHILLS,37.03,-1.08
OLENAREKA,37.45,-2.6
OLENAREKA ONGATA,37.42,-2.58
OLENDEM,35.93,-0.88
OLENGAINI,35.7,-1.73
OLENGAINI,35.72,-1.75
OLENGAPE,35.75,-0.53
OLENGARE,34.68,-1.02
OLENGARUA,36.1,-2.13
ALANGARUA,36.12,-2.08
OLENGATUNYO,37.7,-2.9
OLENGAYOELMOKOTANI,37.05,-2.18
OLENGULUO,35.9,-1.27
OLENGURUONE,35.68,-0.58
OLENGURUONESETTLEMENTAREA,35.63,-0.62
OLENKABUNE,34.78,-1.18
OLENKARUA,39.88,-1.72
NGIYEPE,36.23,0.48
OLENTAGA,36.27,-1.75
OLENTONAI,36.03,-1.75
OLENTOROTO,35.35,-1.72
OLENTUTU,35.45,-1.13
OLEOBARFARM,36.28,-0.3
OLEOLOBAR,36.03,-0.42
OLEOLONDO,36.37,-0.38
OLEOLONDO,36.38,-0.43
OLEOLONDOFARM,36.3,-0.02
OLEOPONDAESTATE,36.03,-0.12
KEKONYOKIE,36.63,-1.48
OLEPOLOS,36.82,-2.07
OLEPOLOS,36.62,-1.47
OLEPOLOSISLAND,36.28,-1.75
OLEPOLOSSUBSECTION,36.68,-1.35
LELELAI,34.78,-1.13
OLESAKUT,36.55,-1.05
LAISAGUT,36.57,-1.47
OLESHEPANI,35.68,-0.9
OLESHEERI,34.63,-1.03
OLESIMU,36.02,-0.78
OLESOI,35.37,-0.88
OLESOI,35.3,-0.9
OLESOISUBLOCATION,35.37,-0.88
LESSOS,35.3,0.22
OLESURASH,34.65,-1.08
OLEYAPARE,35.42,2.03
OLGALI,36.27,-0.8
OLGANEARO,36.35,-0.85
OLGIGIRI,36.58,-2.43
OLGOROTI OLDOINYO,37.6,-2.32
OLGOSLENTERIT,37.58,-2.73
OLGURTAM,37.57,-2.4
OLGUSI OLDOINYO,37.65,-2.2
OLIALADUS,35.7,-1.53
OLIASHERI,34.82,-1.27
OLIBESHET,35.9,-1.57
OLIOPA,35.28,-1.02
OLIOPA,35.27,-1.13
OLIOSUR,36.65,-2.02
OLIVEPUT,35.27,2.08
OLJOGI,36.95,0.35
OLJOROOROK,36.37,-0.07
OLJOROOROKLOCATION,36.28,0.02
OLKALAUSTATION,36.38,-0.27
OLKALAUCOUNTRYCLUB,36.37,-0.27
OLKANJO,37.77,0.85
LONGARIA,37.6,-2.95
OGARIA,36.27,-0.88
OLGARIAN,34.8,-1.25
OLKARTUYIAN,34.95,-1.07
OLKEJUAROSSESCARPMENT,36.27,-1.07
OLKEJUEKISICHIYO,36.32,-1.87
OLKEJUESCARPMENT,36.27,-1.68
OLKEJULOOSAEN,36.23,-2.07
OLKEJUOLENTAGA,36.27,-1.75
OLKELUNYIET,37.37,-2.72
OLKENA,37.55,-2.7
OLKENYA,37.3,-2.68
OLKERAMATIAN,36.13,-1.75
OLKERAMATIAN,36.15,-1.87
KIRIMATIAN,36.13,-1.88
OLKERAMATIANPLAIN,36.13,-1.8
OLKERATIAN,36.13,-1.68
OLKERI,36.68,-1.38
LITTLE,36.32,-2.02
OLKERIPLAIN,36.03,-1.92
KITULUNI,36.75,1.25
OKILORITI,36.82,-1.93
KILORITI,36.82,-1.95
OLKILORITI ENDOINYO,37.47,-2.2
OLKIMANIKI NDIGIR,37.45,0.85
KIMANJO,37.02,0.47
OLKIMATARE,35.25,-1.02
OLKINOS,36.88,-1.07
OLIKINNYEIHILLS,35.37,-1.02
ILKIRAMATIA,36.02,-1.68
OLKIRIKIRAI,35.9,-0.77
OLKOKWA,36.07,0.6
OLKOKWE,36.1,0.13
OLKUCHURI,35.07,-1.58
OLKULULU ONGATA,36.4,-1.78
OLKUNYAILIE,35.72,-1.48
OLKUNYAILIE,35.08,-1.42
GURUM,37.15,0.42
OLKWENYO,35.05,-0.95
OLLA,40.85,3.92
OLLERAIFARM,36.42,-0.8
OLMAISOR,36.62,0.45
OLMAKI,37.65,-2.18
OLMANANGIE,35.8,-1.87
OLMARORDE,37.4,-2.15
OLMAROROI ENDOINYO,37.45,-2.08
OLMBAALESUGURO,37.75,1.03
OLMELILE,35.43,-1.73
OLMELIT,35.88,-1.97
OLMEREI,35.37,-1.47
OLMEROYI,36.88,-1.75
OLMESUTYE,35.73,-1.92
OLMESUTI,35.77,-1.9
OLMESUTYE,35.78,-1.92
OLMISINGIYOI,35.03,-1.05
OLMISIOGIYIOI,37.57,-2.9
OLMOGOGO,36.43,-0.57
OLMONJIN,35.45,-1.37
OLMORIJO,35.35,-1.43
OLMORIJO ENGARE,36.58,0.07
OLMORKEYA,36.05,-2.15
OLMOIROGI,36.4,-0.58
OLMOROGISAWMILLS,36.23,-0.27
OLMOROROI,35.02,-1.13
OLMOTILONGONYENTU,34.9,-1.13
OLMOTIO,36.47,-2.18
OLMOTOSYOI,36.63,-0.1
OLMUNDUS,37.38,-2.05
ELMENTEITA,36.02,-0.42
OLMUTII,34.18,-1.02
OLNCHORRO NDONYUO,37.77,1.4
OLNGAIANIET,35.52,-1.7
OLNGARUA,36.1,-2.08
OLNGARUA,37.77,-2.77
OLNGARUA,35.88,-1.72
OLNGARUA,36.3,0.28
NGARUA,36.45,0.37
LENGURRUALENGESWAMP,37.7,-2.07
OLNGARUAESOITPUSSWAMP,37.75,-2.75
OLNGOBOR,34.77,-1.13
OLNGONYI,35.77,-1.95
OLNGOSWA,37.55,-2.62
OLNGOSWALEDOKOLO,37.55,-2.65
OLABANAITA,36.05,-0.07
OLOBANITASWAMP,36.03,-0.08
LADARE,36.03,-1.15
OLODOAALE,35.7,-1.75
OLODOENTERIT,36.72,-2.22
OLODOENERIT,37.53,-2.63
BARTINARU,36.73,-2.27
OLODUNGORO,35.9,-1.82
OLOEROGUO,35.9,-1.57
OLOGELA,35.05,-0.92
OLOIBORMURTA,35.58,-1.52
OLOIBOISOIT,35.23,-1.65
OLOIBORSOITO,34.92,-0.98
OLEIBORTATO,36.08,-1.8
OLOIBURMURT,35.43,-1.38
OLOIDIENBAY,36.28,-0.8
OLOIGURAN,36.43,-2.03
OLOIKARIRI OLDOINYO,37.6,-2.03
KIRURUKU,34.98,-0.93
OLOILEI OLDOINYO,37.63,0.65
OLOILOGWA,35.9,-1.6
LOINGARUASUBLOCATION,36.05,0.43
OLAIRIEN,34.88,-1.25
OLOIRIEN,36.75,-1.52
OLOIRIEN,36.68,-1.57
OLOISERRI,36.43,-2.23
OLESENI,36.43,-2.23
OLOITIKO,35.43,-1.07
OLOITOKITOK,35.9,-1.78
OLOJOGOGOPESE ORRYIET,35.3,-1.3
OLOKURTO,35.85,-0.62
OLOKURTO,35.85,-0.63
OLOKURTO,35.85,-0.68
OLOKURTO,35.08,-0.82
OLOKWIYA,35.1,-1.1
OLOKYIN,35.38,-0.95
OLOKYINSUBLOCATION,35.38,-0.95
OLOLAIMUTIEK,35.35,-1.07
ODLALISH,35.02,-1.02
OLOLAM,34.8,-1.3
CHAMWIE,37.92,-2.87
OLOLARO,36.47,0.12
LAURAGI,37.08,0.43
LAURAGI,37.1,0.47
HELLSGATE,36.32,-0.92
OLOLBWA,35.52,-1.07
OLOLDAPASH,34.72,-1.03
OLOLDORKO,36.2,-2.15
OLOLDOROBONI,34.7,-1.15
OLOLDUGAI,35.28,-1.62
LAMWIA,36.63,-1.42
OLOLERAI,36.3,-0.78
LORGASALIK,36.43,-1.7
OLOLKISALIEPREHISTORICSITE,36.45,-1.57
OLOLMAKATI,36.35,-1.73
OLOLNGOADA,35.93,-1.65
OLOLOBON OLDOINYO,35.37,-1.08
ELEPHANT,36.77,-0.02
OLELOIPANGE,35.7,-0.85
OLOLOJIGOSHI,35.32,-1.63
OLOLONGWE,35.8,-0.47
OLOLOROK,35.13,-1.38
OLOLTEMEGOM,37.58,-2.93
OLOLTUROTO,35.13,-1.18
OLOLUA,35.8,-1.05
OLOLUAAFORESTRESERVE,36.7,-1.37
OLOMBOGISHI,36.62,-0.13
OLOMBOKISHI,36.05,-1.02
OLOMBONEG,35.92,-2.05
OLOMBORI,35.93,-0.92
OLOMBORI,35.92,-0.97
OLOMISMIS,34.92,-1.03
OLOMOROOI,35.85,-1.45
OLOMUNYI,36.93,-2.12
OLLONDARA,35.3,-1.23
OLONDERO,36.7,-1.97
OLONDOTO,36.45,-0.15
LONGAIANET,35.02,-1.55
OLONGAIESTATE,35.98,-0.02
OLONGANAIYO,35.82,-1.3
OLONGANYIA,37.05,-2.13
LELONGO,37.15,0.35
LELONGO,37.02,0.35
OLONGOIRENITO,35.98,-1.48
OLONJE,35.02,-1.03
OLONJIRIN,37.78,-2.78
OLONKILA,35.77,-1.87
OLONKISHU,35.95,-1.98
OLONKOSUAI,35.65,-1.72
OLONKURIENITO,35.6,-1.85
LONGONOT,36.45,-0.97
OLONYOKIE,36.53,-1.88
OLOO GOD,34.1,-0.77
OLOODOLORTET,35.87,-2.02
LOOKULUPWONI,35.95,-1.57
OLOOLAINYAMOK,36.7,-2.4
LARIAKOROK,37.2,0.35
OLOOLDERSE,37.48,-2.25
OLOOLERA,36.92,-1.08
OLOOLKISAILIE,36.42,-1.68
OLOOLNGUENGUENY,36.87,-1.85
OLOOLOITIKOISHI,36.78,-1.57
OLOOLOITIGOSHI,36.97,-1.53
OLOOLOLO,35.02,-1.23
OLOOLTANGORINGORO,36.27,-2.02
OLOOLTEPESESCARPMENT,36.32,-1.07
OLOONKAMPI,37.03,-2.18
OLOONKAPALASISI,36.23,-2.2
OLOONKIYIEUTIE,37.43,-2.18
OLOOPITO,35.92,-2.05
OLOOTEPES,36.57,-2.07
OLOPILUKUNYA,35.68,-1.75
OLOPIRIKOPIDA,35.08,-1.07
OLOPOLUI,35.77,-1.92
OLOPUROPURANA,36.82,-1.08
OLOPOSALE,36.88,-2.08
OLOPUTOONYE,35.77,-1.7
ALORANI,35.53,-1.6
OLORBUKOI,35.8,-1.97
OLOLKISALIENATIONALPARK,36.45,-1.57
OLORIAN,36.6,-1.53
OLORIENI OLDOINYO,37.63,-2.03
OLORIGANJO,35.48,-1.62
LEBISHE,36.07,-1.6
OLORMOTIOO,35.7,-1.58
OLORMOTIOO,35.62,-1.7
OLORMOTIOO,35.82,-1.88
OLORNGUSWA,36.48,-2.12
OLORONGA,36.2,-1.95
OLORONGOTISETTLEMENT,36.48,-0.52
OLORONYO,36.05,-0.03
OLORONYO,36.43,-0.4
OLOROPANTENI,36.53,-1.93
OLOROPIL,35.98,-0.73
OLORRIGIRGI,37.98,1.02
OLORRIRRI,37.57,-2.03
LOPILOKOI,34.8,-1.02
OLORTET,35.88,-2.02
OLOSAAYIET,34.88,-1.03
OLOSEGIN,35.05,-1.57
OLOSENDU,34.88,-0.97
OLOSENDO,34.87,-1.15
OLOSERIAN,36.27,-1.88
OLLOLOSURLIKEG,35.98,-0.88
OLOSHOOIBOR,36.42,-2.22
OLOSHOOIBOR,36.63,-2.38
OLOSHOOLCHORO,36.63,-0.82
OLOSHORONGAI,35.68,-1.53
OLOBILITAI,35.45,-1.53
OLOSINGARAM,37.38,-2.03
OLOSINON,34.9,-1.3
OLOSIRUA,36.65,-1.77
OLOSIRUAOGUM,36.7,-1.75
OLLOSERIWA,36.07,-1.73
OLOSIRUAI,34.82,-0.98
OLOOSIRUAI,34.78,-1.03
OLOSITAN,35.28,-1.65
OLOSODAN,35.87,-1.08
OLOSOGON,35.28,-1.47
OLOSOISHO,35.82,-0.92
OLOSOITOITASHE,37.08,0.4
OLOSOLANI,35.57,-1.6
OLOSSONGOROI,35.08,-0.93
OLOTSUBLOCATION,35.63,1.18
OLOUMBOKOSHI,37.47,-2.25
OLOWAMARA,37.62,1.47
ENDOINYOOLOUARAKHILLS,36.85,-2.27
NGURIE,37.43,0.82
OLOYA,34.13,-0.78
OLOIYANGALANI,36.75,-1.75
ILYAGALENI,36.7,-1.75
OLOYIETIPLAIN,36.4,-1.8
OLPEJETA,36.82,0.08
OLPEJETAESTATE,36.87,-0.03
OLPEJETARANCHINGESTATE,36.73,0.02
OLPEJETARANCHINGESTATE,36.9,0.13
OLPEJETARANCHINGESTATE,36.73,0.15
OLPEJETARANCHINGESTATE,36.78,0.02
OLPINGUIN,36.63,0.63
OLPOLOSS,35.82,-0.52
OLPRERER,37.57,-2.03
OLABANAITA,36.05,-0.08
OLPURKEN,34.92,-1.37
OLPUSARE,35.93,-1.95
LOKULULIT,36.9,-2.02
OLPULSIMORU,35.75,-0.07
OLREIYETHALADUS,35.68,-1.53
OLSABUKIA,35.42,-1.03
OLTAFETAFARM,36.82,-0.05
OLTARAKWADAM,35.1,-0.85
OLTEPESI,36.45,-1.55
OLTEPESI,36.47,-1.57
OLTIASEKA,36.8,-2.43
OLTIKAMBO,35.68,-0.95
OLTINKA,37.22,-2.52
OLTIRKONYAN,35.55,-0.95
OLDANESAPUK,35.13,0.53
OLTUKAILODGE,37.28,-2.07
OLTULILI,37.02,0.02
LORIMENJI,37.05,0.13
OLTUMAROI,34.93,-0.97
ALTURATO,35.88,-1.75
DOROTO,36.95,-1.6
OLDUROTOENGARE,37.95,-1.42
OLDUROTOLABARDAMAT,35.35,-1.28
OLDOROTUA,35.18,-1.2
OLUKO,38.95,0.63
OLULUA,35.8,-1.05
OLUNGO,34.47,-0.75
ALUSOHILL,34.55,-0.58
NYAUU,34.55,-0.6
OMANGEHILL,34.2,-0.08
OMARJILO,41.72,3.8
LUANDAKOKOTH,34.42,-0.58
OMARA,36.43,1.68
AMBAKA,34.88,-0.23
OMBASASILE,34.05,-0.08
OMBEYI,34.97,-0.12
OMBOARCHAEOLOGICALRESERVE,34.57,-0.07
OMBOGA,34.62,-0.43
OMBOK,34.4,-0.53
OMENYANGAMONG,34.9,3.43
OMIAMALO,34.4,-0.02
OMISINGIYOI,35.1,-1.05
OMOCHE,34.58,-0.57
OMODOLI,34.13,0.52
KABEGA,35.05,1.18
OMONDOROBI,35.48,-1.37
OMOYA,34.53,-0.53
OMUDEKE,34.37,0.7
OMUGA,34.38,-0.47
OMUGA,34.25,-0.77
OMURA,34.45,0.55
OMWARE,34.6,-0.87
ONAWARA,38.2,0.27
ONDARE,36.65,-0.05
NDARE NGARE,37.38,0.58
ENDARE ANGATA,36.07,-0.07
ONDEYO,34.72,0.1
ONDIEKS,34.3,-0.75
ONDIRISWAMP,36.65,-1.25
ONETREE,36.87,-0.22
ONETREEHILL,38.05,-3.08
ONGADIE,35.77,-1.92
ONGALA,34.6,-0.63
ONGALO,34.65,-0.08
ONGALO,34.6,-0.35
ONGALO,34.58,-0.63
DHOGE,34.37,-0.07
ONGARO,34.78,-0.58
ONGARYAMA,34.15,0.53
ONGATANAIBORKEJU,36.78,0.98
ONGATANAIROBI,36.53,0.88
ONGATAOLENAREKA,37.4,-2.58
ONGATAONDARE,36.07,-0.07
ONGATAONKISHU,37.07,-2.58
ONGATARONGA,37.38,-2.75
ONGATARONGAISUBSECTION,36.73,-1.38
ONGE,34.18,-0.85
ONGENG,34.45,-0.65
ONGICHA,34.73,-0.57
NGOBIT,36.78,-0.05
NGOBIT ENGARE,36.9,-0.03
NYANDAGO,34.23,-1.02
NYANDAGO,34.25,-1.02
ANGOICHE,34.23,-1.02
ONGONGO,34.75,-0.57
ONGORO,34.78,-0.4
ONGORO,34.38,-0.92
ANGATA,36.57,-0.03
ONGWE,40.07,-2.38
ONJIKO,35.07,-0.15
ONJIKO,34.93,-0.02
NGISHU NGATO,37.08,-2.58
ENKOKIDONGAI,36.92,-2.45
ONON,35.8,0.55
ONTULILIPATH,37.28,-0.07
ONYANJE,34.43,0.03
ONYOKE OLDOINYO,36.35,-1.18
ONYORE OLCHORRO,36.07,-1.48
ONYWONGO,35.07,-0.32
OOLESERE,35.03,-1.35
OOLOWURAK ENKEJO,36.92,-1.57
GITUAK NGARE,34.78,-1.15
OPADO,34.38,-0.53
OPANGA,34.85,-0.42
OPAPO,34.53,-0.7
OPARAJO,34.78,-0.7
OPELAGONYA,35.35,-1.6
OPEMBA,38.75,-2.12
OPERAI,34.85,-1.15
OPEROI,36.88,1.03
OPERTO,34.95,2.78
OPIYO,34.57,-0.08
OPOK,34.72,-0.55
NYAMJINU,34.32,-0.53
OPORO,34.58,-0.55
OPOYA,34.48,-0.08
OPUCH,34.25,-0.58
EBURRU,36.25,-0.58
EBURRU OLDOINYO,36.23,-0.63
BURU,36.27,-0.63
EBURUFOREST,36.2,-0.07
OPUSERUTU,34.2,0.62
ORADO,34.6,-0.55
ORAIMUTIA,36.37,0.02
ORAIMUTIAFARM,36.32,-0.12
CHWOLHA,34.23,-0.77
ORANDO,34.58,-0.08
ORARE,39.27,-0.05
ORARWEDAM,34.62,-1.18
GWARTHHILL,36.82,-0.27
ORASHA OLDOINYO,34.9,-0.98
ORATIN,38.07,0.97
ORBU,39.78,-0.65
ORCHIDPOOL,35.3,-0.6
KAGIRR,36.12,3.6
OBERO,34.58,-0.6
ORGOTOM,36.42,-2.07
ORIANG,34.62,-0.38
ORIANG,34.27,-0.72
ORIANG,34.92,-0.45
ORIDI,34.38,-0.78
ORIMBA,34.53,-0.55
ORIWO,34.57,-0.42
ORKARIA OLDOINYO,37.53,-2.13
ORKEJULENGITOTO,36.53,-1.07
ORKERII,36.03,-1.77
ORKIULIAMOI,35.85,-0.58
NTHUKINIHILL,37.23,-2.58
ORMANYE,36.87,-1.38
ORMANYECIRCUIT,36.8,-1.35
ORMASAI,35.55,-1.58
OROBA,35.55,-0.02
OROBILE,35.43,-1.48
OROBILE,35.42,-1.43
OROK OLDOINYO,34.82,-1.32
OROKIET,35.08,-0.6
ORONDELE,38.08,2.53
ORONGI,36.75,-1.4
OROPOI,34.25,3.8
OROPYEMIT,35.6,0.1
ORTU,35.22,2.15
ORTUM,35.35,1.43
ORUBA,34.45,-1.07
ORUBA,34.53,-0.97
ORUGA,34.53,-0.13
ORURA NAMBALA,38.43,0.03
ORUSSUBLOCATION,36.22,0.97
ORWA,35.45,1.07
ORWA,35.47,1.07
OSABUKWI,35.42,0.32
OSANI,34.3,-0.08
OSANI,34.3,-0.82
OSANI,34.28,-0.08
OSANI,34.45,-0.95
OSANI,34.37,-0.92
OSARARA,35.75,-1.58
OSASIRUAI,35.9,-1.88
OSBORNES,35.97,-0.53
OSEKA,35.47,-0.88
OSEKE,34.2,-0.78
OSEKI,34.78,-1.08
OSEKI,34.82,-1.05
OSELENKEN INDOINYO,36.6,-2.12
OSERIAN,36.28,-0.08
OSEROLEKEPASS,37.47,-2.22
OSEROLEMBERE,35.78,-1.42
OSILALEI,35.45,-1.4
OSILALEI,35.87,-1.63
OSINA,34.32,-0.52
OSINDO,34.27,-0.03
OLSINONI,34.78,-1.07
OSINYEI,37.12,0.05
OSIRUA,36.42,-0.8
OSITET ENDOINYO,37.15,-2.7
OSODO,34.77,-0.32
KONGOBAY,34.75,-0.03
