LONG,LAT,F_NAME,HMIS_,DIST,DIVISION,F_TYPE,AGENCY
37.5851,0.767468,LERATA DISP,3056,SAMBURU,WASO,4,MOH
37.0774,1.76869,LESIRIKAN HEALTH CENTRE,2105,SAMBURU,NYIRO,3,NGO
36.8848,0.994001,LODOKEJEK CATHOLIC DISP,2106,SAMBURU,LORROKI,4,MISS
37.1949,0.967432,LODONGOKWE DISP,3059,SAMBURU,WAMBA,4,MOH
36.5312,0.8924,LONGEWAN DISP,4442,SAMBURU,LORROKI,4,MOH
36.5878,1.0235,LOOSUK DISP,2107,SAMBURU,KIRISIA,4,MOH
36.70655,1.09361,MARALAL CATHOLIC DISP,2109,SAMBURU,KIRISIA,4,MISS
36.677,1.1478,MARALAL DISTRICT HOSPITAL,2126,SAMBURU,KIRISIA,1,MOH
36.7446,1.54775,MARTI DISP,2111,SAMBURU,BARAGOI,4,MOH
36.6579,1.38694,MORIJO DISP,3062,SAMBURU,KIRISIA,4,MISS
36.5782,1.77568,NACHOLA DISP,3074,SAMBURU,BARAGOI,4,MOH
37.5348,1.29185,NDONYO UASIN DISP,3086,SAMBURU,WASO,4,MOH
37.3544,1.31702,NGILAI DISP,3061,SAMBURU,WAMBA,4,NGO
36.8415,1.19421,OPIROI DISP,3064,SAMBURU,KIRISIA,4,MOH
36.95124,1.25412,OROMODII DISP,3058,SAMBURU,WAMBA,4,MOH
36.5992,1.27227,PORRO DISP,3070,SAMBURU,KIRISIA,4,MOH
36.86,0.91,SAMBURU FRIENDS DISP,,SAMBURU,LORROKI,4,MISS
37.6199,1.1244,SEROLIPI DISP,2115,SAMBURU,WASO,4,MOH
36.64855,1.05049,SIRATA OIROBI DISP,2116,SAMBURU,KIRISIA,4,MOH
36.8956,2.12806,SOUTH HORR DISP,3069,SAMBURU,NYIRO,4,MOH
36.8998,2.04556,SOUTH HORR HEALTH CENTRE,2118,SAMBURU,NYIRO,3,MISS
36.68941,0.8254,SUGUTA MARMAR CATHOLIC DISP,2431,SAMBURU,LORROKI,4,MISS
36.69225,0.8315,SUGUTA MARMAR HEALTH CENTRE,2124,SAMBURU,LORROKI,3,MOH
37.0928,1.16879,SWARI DISP,3060,SAMBURU,WAMBA,4,MOH
36.7824,2.14624,TUUM DISP,3068,SAMBURU,NYIRO,4,MOH
36.61,1.01,UPPER HILL FRIENDS DISP,,SAMBURU,KIRISIA,4,MISS
37.3348,0.988407,WAMBA HEALTH CENTRE,2125,SAMBURU,WAMBA,3,MOH
37.3167,0.98333,WAMBA HOSPITAL,2127,SAMBURU,WAMBA,1,MISS
37.48124,0.67124,WESTGATE DISP,2120,SAMBURU,WASO,4,MOH
34.7608,-1.3724,ANGATA BARRIKOI  HC,1794,TRANS MARA,LOLGORIAN,3,MOH
34.7679,-1.38382,ANGATA BARRIKOI DISP,,TRANS MARA,LOLGORIAN,4,MISS
35.1801,-0.997695,EMARTI HEALTH CENTRE,1797,TRANS MARA,KIRINDONI,3,MOH
35.0759,-0.965325,EMURUA DIKIRR DISP,,TRANS MARA,KIRINDONI,4,MOH
35.1086,-0.951139,EMURUA DIKIRR SDA DISP,,TRANS MARA,KIRINDONI,4,MISS
34.7358,-0.997755,ENOOSAEN HEALTH CENTRE,3226,TRANS MARA,KEIYAN,3,MOH
34.9009,-1.25984,FSC DISP,,TRANS MARA,LOLGORIAN,4,MISS
34.6896,-1.05692,FSC SIKAWA H C,,TRANS MARA,KEIYAN,3,MISS
35.061875,-1.049882,ILIKERIN DISP,1801,TRANS MARA,KIRINDONI,4,MOH
35.141361,-1.010148,KABOLECHO DISP,,TRANS MARA,KIRINDONI,4,MOH
35.015118,-1.024171,KAMAGEK,,TRANS MARA,KIRINDONI,4,MOH
35.129671,-0.968076,KAPSASIAN DISP,,TRANS MARA,KIRINDONI,4,MOH
35.075519,-0.935549,KAPWERIA DISP,,TRANS MARA,PIRRAR,4,MOH
34.749775,-1.020665,KARDA DISP,4288,TRANS MARA,KEIYAN,4,MISS
34.9482,-1.25377,KAWAI DISP,,TRANS MARA,LOLGORIAN,4,MISS
34.8678,-1.3089,KERINKANI DISP,,TRANS MARA,LOLGORIAN,4,MISS
34.8527,-1.33878,KERINKANI DISP,,TRANS MARA,LOLGORIAN,4,MOH
34.88108,-1.00495,KILGORIS DISP,,TRANS MARA,KILGORIS,4,MISS
34.8789,-1.00212,KILGORIS DIST HOSP/TRANSMARA DIS,1828,TRANS MARA,KILGORIS,1,MOH
34.8823,-1.00842,KILGORIS SDA HEALTH CENTRE,,TRANS MARA,KILGORIS,3,MISS
35.0295,-1.21865,KIMENDET DISP,,TRANS MARA,KIRINDONI,4,MISS
35.074135,-1.121016,KIMINTET HEALTH CENTRE,3227,TRANS MARA,KIRINDONI,3,MOH
35.066,-1.10379,KIRINDONI DISP,,TRANS MARA,KIRINDONI,4,MOH
34.878338,-1.021748,KIRINTON DISP,,TRANS MARA,KILGORIS,4,MISS
34.768478,-1.037027,KORDA MISSION HOSPITAL,,TRANS MARA,KEIYAN,1,MISS
35.066551,-1.00781,KURONGURIK DISP,,TRANS MARA,KIRINDONI,4,MOH
34.8998,-0.989698,LICHARTUYIARI HEALTH CENTRE,,TRANS MARA,KILGORIS,3,MISS
34.8062,-1.22817,LOLGORIEN  SUB DISTRICT HOSPITAL,1829,TRANS MARA,LOLGORIAN,1,MOH
34.982,-0.919312,MEGUARA DISP,,TRANS MARA,PIRRAR,4,MISS
34.958038,-0.914285,MEGUARA DISP-ROMOSHA,,TRANS MARA,PIRRAR,4,MOH
34.684317,-0.969245,MONIANGU HEALTH CENTRE,,TRANS MARA,KEIYAN,3,MISS
34.647,-1.141,NAROLONG HEALTH CENTRE,,TRANS MARA,KEIYAN,3,MISS
34.920893,-1.039574,NGANAIYO DISP,,TRANS MARA,KILGORIS,4,MOH
,,NGITO AGC DISP,,TRANS MARA,,4,MISS
34.7988,-1.10106,NKARARO HEALTH CENTRE,4286,TRANS MARA,KEIYAN,3,MOH
34.7438,-1.08371,NKARARO SDA DISP,1813,TRANS MARA,KEIYAN,4,MISS
34.597667,-1.038377,OGWEDHI SIKAWA DISP,4287,TRANS MARA,KEIYAN,4,MISS
34.792,-1.31955,OLDONYO OROK DISP,,TRANS MARA,LOLGORIAN,4,MISS
34.763304,-0.967116,OLEREKO DISP,1817,TRANS MARA,KILGORIS,4,MISS
34.893,-0.939,OSUPUKO DISP,,TRANS MARA,KILGORIS,4,MOH
34.8811,-0.96329,POROKO DISP,,TRANS MARA,KILGORIS,4,MISS
34.8628,-0.958314,POROKO FRIENDS H C,1820,TRANS MARA,KILGORIS,3,MISS
35.0838,-1.14451,PUSANGI DISP,,TRANS MARA,KIRINDONI,4,MISS
34.7549,-0.958372,SHANKOE DISP,,TRANS MARA,KILGORIS,4,MOH
34.631923,-1.063948,SIKAWA DISP,,TRANS MARA,KEIYAN,4,MISS
34.9553,-1.14616,SITOKA DISP,,TRANS MARA,KIRINDONI,4,MISS
35.0758,-0.909657,ST. ANTHONY ABOSSI H C,1822,TRANS MARA,PIRRAR,3,MISS
34.8776,-1.00244,ST. JOSEPH MISS.  HOSP. KILGORIS,1837,TRANS MARA,KILGORIS,1,MISS
35.16576,0.97522,BWAKE (FRIENDS) DISP,1839,TRANS-NZOIA,KAPLAMAI,4,MISS
34.7512,1.21123,CHEPCHOINA DISP,1840,TRANS-NZOIA,ENDEBESS,4,MOH
35.3321,0.99231,CHEPSIRO DISP,2844,TRANS-NZOIA,CHERANGANY,4,MOH
35.2181,0.97916,CHERANGANY DISP,4415,TRANS-NZOIA,CHERANGANY,4,MOH
35.04,0.96,CHURCH OF HEAVEN OF KENYA DISP,,TRANS-NZOIA,CENTRAL,4,MISS
34.8543,1.07188,ENDEBESS H C,1841,TRANS-NZOIA,ENDEBESS,3,MOH
34.895566,1.060633,FGCK TRANS-NZOIA DISP,2408,TRANS-NZOIA,ENDEBESS,4,MISS
34.8212,0.94214,GITWAMBA DISP,3496,TRANS-NZOIA,SABOTI,4,MOH
35.03,1.04,GOSETA DISP,,TRANS-NZOIA,CENTRAL,4,MOH
34.97,1.07,INTERNATIONAL CHILD TRUST CLINIC,,TRANS-NZOIA,KWANZA,3,NGO
34.7721,1.11423,KAIBEI DISP,4413,TRANS-NZOIA,ENDEBESS,4,MOH
35.07,1.12,KAISAGAT DISP,2403,TRANS-NZOIA,KWANZA,4,MOH
34.914956,1.205713,KAPKOI (FRIENDS) DISP,1844,TRANS-NZOIA,KWANZA,4,MISS
34.918,1.22635,KAPKOI DISP,3865,TRANS-NZOIA,KWANZA,4,MOH
35.0941,0.995636,KAPLAMAI H C,,TRANS-NZOIA,KAPLAMAI,3,MOH
34.898232,1.135548,KAPOMBOI DISP,2825,TRANS-NZOIA,KWANZA,4,MISS
35.1511,1.07219,KAPSARA HEALTH CENTRE,1865,TRANS-NZOIA,KAPLAMAI,3,MOH
34.96343,1.080684,KAPSITWET DISP,4438,TRANS-NZOIA,KWANZA,4,MOH
34.92535,0.887734,KIMININI (CATHOLIC) COTTAGE HOSP,1846,TRANS-NZOIA,KIMININI,1,MISS
34.874055,0.989703,KINYORO (FRIENDS) DISP,1847,TRANS-NZOIA,SABOTI,4,MISS
35.0189,1.03732,KITALE DISTRICT HOSPITAL,1868,TRANS-NZOIA,CENTRAL,1,MOH
35.006832,1.02031,KITALE PEFA DISP,2435,TRANS-NZOIA,CENTRAL,4,MISS
34.9263,1.099,KOBOS DISP,3866,TRANS-NZOIA,KWANZA,4,MOH
34.959343,1.218702,KOLONGOLO MISSION DISP,1850,TRANS-NZOIA,KWANZA,4,MISS
34.9209,1.15508,KWANZA HEALTH CENTRE,1866,TRANS-NZOIA,KWANZA,3,MOH
35.01,1.13,MARIDADI DISP,3734,TRANS-NZOIA,KWANZA,4,MISS
35.020856,1.002267,MED MISSIONARIES OF MARY HEALTH,2487,TRANS-NZOIA,CENTRAL,4,MISS
35.1523,1.02411,MOTOSIETI DISP,1853,TRANS-NZOIA,KAPLAMAI,4,MOH
34.8011,1.0522,MT. ELGON DISP,1854,TRANS-NZOIA,ENDEBESS,4,MOH
35.006832,1.02031,NATIONAL AGRICULTURAL RESEARCH C,1842,TRANS-NZOIA,CENTRAL,4,LA
35.0045,1.01576,NEKEKI DISP,4412,TRANS-NZOIA,CENTRAL,4,NGO
35.1942,0.96241,NZOIA DISP,1855,TRANS-NZOIA,CHERANGANY,4,MOH
35.11,1.05,PCEA DISP SIBANGA,,TRANS-NZOIA,KAPLAMAI,4,MISS
34.8531,0.976288,SABOTI HEALTH CENTRE,1858,TRANS-NZOIA,SABOTI,3,MOH
35.2728,0.982474,SUWERWA HEALTH CENTRE,1867,TRANS-NZOIA,CHERANGANY,3,MOH
34.984,1.02372,TOM MBOYA DISP,3864,TRANS-NZOIA,CENTRAL,4,LA
34.9941,1.03224,TOP STATION DISP,2473,TRANS-NZOIA,CENTRAL,4,MOH
35.01,0.92,TULWET H C,,TRANS-NZOIA,CENTRAL,4,MOH
34.8521,0.88412,WEONIA DISP,,TRANS-NZOIA,KIMININI,4,MOH
35.106851,1.078039,WEYETA DISP,1864,TRANS-NZOIA,KAPLAMAI,4,MOH
35.828016,5.352924,AIC KIBISH DISP,,TURKANA,KIBISH,4,MISS
,,AMREF LOPIANGE DISP,4440,TURKANA,,4,NGO
35.6412,5.2123,AP KIBISHI DISP,3230,TURKANA,KIBISH,4,MOH
36.372,2.141,ELELEA DISP,2129,TURKANA,LOKORI,4,MOH
36.0402,3.24266,ELIYE DISP,,TURKANA,KALOKOL,4,MISS
36.0402,3.24266,ELIYE SPRINGS DISP,4299,TURKANA,KALOKOL,4,MOH
34.3078,4.189929,ICRC LOKICHOGGIO HOSPITAL,,TURKANA,LOKICHOGGIO,1,NGO
35.764154,3.428762,ILLE SPRING DISP,2130,TURKANA,KALOKOL,4,MISS
35.398,2.36734,JALUK DISP,,TURKANA,KATILU,4,MISS
35.596703,3.123601,JULUK DISP,2131,TURKANA,CENTRAL,4,MISS
35.38123,3.90231,KAALENG DISP,382,TURKANA,KAALING,4,MOH
35.067456,3.125338,KABLO KORI DISP,2133,TURKANA,TURKWEL,4,MISS
35.683389,4.309862,KACHODA DISP,2134,TURKANA,LOKITAUNG,4,MISS
35.5928,4.03175,KAERIS DISP,2135,TURKANA,KAALING,4,MOH
35.34123,4.72124,KAIKOR DISP,2136,TURKANA,KAALING,4,MOH
35.6562,1.84694,KAINUK DISP,3049,TURKANA,KAINUK,4,MOH
34.8668,3.71732,KAKUMA HOSPITAL,2170,TURKANA,KAKUMA,1,MISS
35.344086,2.736433,KALEMUNYANG DISP,2137,TURKANA,TURKWEL,4,MISS
35.806406,3.693601,KALIMAPUS CATH HEALTH CENTRE,349,TURKANA,KALOKOL,3,MISS
34.7288,3.81115,KALOBEYEI DISP,2138,TURKANA,OROPOI,4,MISS
35.8422,3.57934,KALOKOL HEALTH CENTRE,2171,TURKANA,KALOKOL,3,MISS
35.7124,3.82112,KANAKURUDIO DISP,365,TURKANA,LOKITAUNG,4,MOH
35.822039,3.035235,KANGAGETEI DISP,4293,TURKANA,KERIO,4,MISS
36.2814,2.66125,KANGARISSAE DISP,,TURKANA,KERIO,4,MISS
36.1138,3.16336,KANGATOSSA DISP,2139,TURKANA,KALOKOL,4,MOH
36.1092,1.20002,KAPEDO HEALTH CENTRE,2162,TURKANA,LOMELO,3,MISS
35.6,3.12,KAPELIBOK DSIPENSARY,2140,TURKANA,CENTRAL,4,MISS
35.7061,3.47996,KAPUA SUB-HEALTH CENTRE,4291,TURKANA,KALOKOL,3,MISS
35.475,2.10933,KAPUTIR HEALTH CENTRE,2141,TURKANA,KATILU,3,MOH
35.472324,2.083326,KAPUTIR MSSION DISP,4298,TURKANA,KAINUK,4,MISS
35.7514,3.90511,KATABOI DISP,2163,TURKANA,LOKITAUNG,4,MISS
35.410895,2.913437,KATARUK DISP,3051,TURKANA,TURKWEL,4,MISS
35.5503,2.37529,KATILU HEALTH CENTRE,2164,TURKANA,LOKICHAR,3,MOH
35.739552,4.26268,KENGOLKERION DISP,2142,TURKANA,LOKITAUNG,4,MISS
35.9915,3.10457,KERIO DISP,2143,TURKANA,KALOKOL,4,MOH
35.779489,5.387024,KIBISH DISP,2144,TURKANA,KIBISH,4,MOH
,,KIPCHARA DISP,4002,TURKANA,,4,MOH
,,KOIBET DISP,4001,TURKANA,,4,MOH
35.3754,2.54825,KOTARUK SUB-HEALTH CENTRE,,TURKANA,TURKWEL,3,MOH
35.5112,4.9912,KOYASA DISP,4000,TURKANA,KIBISH,4,MOH
34.8001,3.56138,LETEA CATHOLIC DISP,2145,TURKANA,OROPOI,4,MISS
35.7197,2.63871,LOCHWA DISP,,TURKANA,LOKICHAR,4,MOH
35.64123,2.79122,LOCHWAANGAMATAK DISP,353,TURKANA,LOKICHAR,4,MOH
35.5998,3.1176,LODWAR DISTRICT HOSPITAL,2172,TURKANA,CENTRAL,1,MOH
34.9903,3.84179,LOKANGAE DISP,,TURKANA,KAKUMA,4,MISS
34.84123,2.73124,LOKIAMA DISP,,TURKANA,LOIMA,4,MOH
35.7151,2.41696,LOKICHAR HEALTH CENTRE,2165,TURKANA,LOKICHAR,3,MISS
34.3078,4.189929,LOKICHOGIO DISP,,TURKANA,LOKICHOGGIO,4,MISS
34.3924,4.18101,LOKICHOGIO DISTRICT HOSPITAL,,TURKANA,LOKICHOGGIO,1,MOH
34.2429,4.21267,LOKICHOGIO HEALTH CENTRE,2166,TURKANA,LOKICHOGGIO,3,MISS
34.88124,2.79123,LOKIRIAM DISP,3999,TURKANA,LOIMA,4,MOH
35.7514,4.2679,LOKITAUNG SUB-DISTRICT HOSP.,2173,TURKANA,LOKITAUNG,1,MOH
35.1987,3.72872,LOKORE DISP,433,TURKANA,KAKUMA,4,MISS
35.9645,1.96004,LOKORI HEALTH CENTRE,2167,TURKANA,LOKORI,3,MISS
34.8816,3.95486,LOKUDULE DISP,,TURKANA,KAKUMA,4,MISS
34.8816,3.95486,LOKUDULEE DISP,2153,TURKANA,KAKUMA,4,MOH
36.3584,2.02338,LOKWII DISP,2147,TURKANA,LOKORI,4,MOH
36.2472,1.43688,LOMELO DISP,,TURKANA,LOMELO,4,MOH
36.2472,1.43688,LOMELO SUB-HEALTH CENTRE,2181,TURKANA,LOMELO,3,MISS
34.364047,4.175862,LOPPIDING DISP,4294,TURKANA,LOKICHOGGIO,4,MISS
34.9586,3.78752,LOPUR DISP,4297,TURKANA,KAKUMA,4,MISS
34.9586,3.78752,LOPUR DISP,2148,TURKANA,KAKUMA,4,MOH
34.6189,3.53424,LORENG DISP,,TURKANA,OROPOI,4,MISS
35.0039,2.78796,LORENGIPPI DISP,2150,TURKANA,LOIMA,4,MISS
35.4121,1.93212,LOROGON DISP,3319,TURKANA,KAINUK,4,MOH
35.205502,2.904771,LORUGUM MISSION HEALTH CENTRE,2168,TURKANA,TURKWEL,3,MISS
35.8103,4.06341,LOWARENGAK DISP,2576,TURKANA,LOKITAUNG,4,MISS
35.487085,1.909379,LOYAPAT DISP,2151,TURKANA,KAINUK,4,MISS
34.845207,3.695045,LUKANGAI DISP,2152,TURKANA,KAKUMA,4,MISS
35.9211,3.45123,MACHEKWI DISPESARY,2155,TURKANA,KALOKOL,4,MOH
,,MAKUTANO DISP,2154,TURKANA,,4,MISS
35.4116,3.66088,MAKUTANO DISP,4300,TURKANA,KAALING,4,MOH
34.850385,3.712745,NADAPAL DISP,3050,TURKANA,KAKUMA,4,MISS
35.943461,2.668189,NAKALEI DISP,3055,TURKANA,LOKICHAR,4,MISS
36.1908,2.90104,NAKURIO DISP,2156,TURKANA,KERIO,4,MISS
35.420583,2.063724,NAKWAMORU HEALTH CENTRE,2169,TURKANA,KAINUK,3,MISS
35.919286,3.543094,NAMAKUSE DISP,2158,TURKANA,KALOKOL,4,MOH
35.1851,2.80153,NAMORUPUTH DISP,3188,TURKANA,TURKWEL,4,MISS
34.6506,4.23528,NANAM DISP,2159,TURKANA,LOKICHOGGIO,4,MISS
35.757268,2.791269,NAPUSMORU DISP,4296,TURKANA,LOKICHAR,4,MISS
,,NARIOKOTOME DISP,359,TURKANA,,4,MISS
,,NASHULUKUI DISP,4416,TURKANA,,4,MOH
34.587029,3.814225,NATIRA DISP,3052,TURKANA,OROPOI,4,MISS
34.3801,3.81982,OROPOI DISP,2160,TURKANA,OROPOI,4,MISS
34.3471,4.10864,SONGOT DISP,,TURKANA,LOKICHOGGIO,4,NGO
35.90691,4.592236,TODONYANG DISP,4295,TURKANA,LAPUR,4,MISS
35.466,2.98245,TURKWEL DISP,2161,TURKANA,TURKWEL,4,MOH
35.4565,0.231127,AINABKOI HEALTH CENTRE,1914,UASIN GISHU,AINABKOI,3,MISS
,,AMUKURIAT DISP (UASIN GISHU),1871,UASIN GISHU,,4,MISS
35.4565,0.231127,ASURURIET S.D.A DISP,4858,UASIN GISHU,AINABKOI,4,MISS
35.3301,0.892526,BONSOMBE DISP,,UASIN GISHU,SOY,4,MOH
35.1406,0.878439,BURNT FOREST MISS. HEALTH CENTRE,1872,UASIN GISHU,SOY,3,MISS
35.4467,0.231535,BURNT FOREST RURAL HEALTH DEMONS,1927,UASIN GISHU,AINABKOI,3,MOH
,,CARENGENI FOREST DISP,1873,UASIN GISHU,,4,MOH
35.3826,0.140206,CENGALO DISP,1874,UASIN GISHU,KESSES,4,MOH
35.4321,0.62114,CHEBURBUI DISP,1875,UASIN GISHU,MOIBEN,4,MOH
35.4175,0.666733,CHEMBULET DISP,,UASIN GISHU,MOIBEN,4,MOH
,,CHENGALO DISP,2992,UASIN GISHU,,4,MOH
35.3684,0.628494,CHEPKANKA HEALTH CENTRE,,UASIN GISHU,MOIBEN,3,MOH
,,CHEPNGOROR DISP,,UASIN GISHU,AINABKOI,4,MOH
34.8947,0.571652,CHEPSAITA DISP (PROPOSED),4875,UASIN GISHU,TURBO,4,MOH
35.2391,0.348074,CHEPYAKWAI DISP,2974,UASIN GISHU,KAPSARET,4,MISS
35.3014,0.64214,CHUIROT DISP,4404,UASIN GISHU,SOY,4,MOH
35.3392,0.255207,CHUIYAT DISP,,UASIN GISHU,KESSES,4,MOH
35.1553,0.856108,CHUKURA DISP,4863,UASIN GISHU,SOY,4,MOH
,,DELIVERANCE CHURCH DISP,,UASIN GISHU,,4,MISS
,,DOICESE OF ELDORET CPK,2993,UASIN GISHU,,4,MISS
35.2886,0.538332,ELDORET DISTRICT HOSPITAL (MOI R,1923,UASIN GISHU,SOY,2,MOH
,,ELDORET MUNICIPALITY,,UASIN GISHU,,4,LA
35.4175,0.548374,ELGEYO BORDER DISP,1878,UASIN GISHU,MOIBEN,4,MOH
35.4421,0.54321,ELGEYO DISP,3097,UASIN GISHU,MOIBEN,4,MOH
,,HURUMA H C,,UASIN GISHU,MUNICIPALITY,3,MOH
,,IMMACULATE SISTERS DISP,,UASIN GISHU,AINABKOI,4,MISS
35.2638,0.738398,KABOBO HEALTH CENTRE,2347,UASIN GISHU,SOY,3,MOH
,,KAPLELACH RIRONI DISP,,UASIN GISHU,KAPSERET,4,MOH
35.5705,0.136848,KAPNGETUNY DISP,1881,UASIN GISHU,AINABKOI,4,MOH
35.2441,0.58341,KAPSAOS DISP,3982,UASIN GISHU,TURBO,4,MOH
35.1742,0.49231,KAPSARET DISP,1883,UASIN GISHU,KAPSARET,4,MOH
,,KAPSOYA H C,,UASIN GISHU,MUNICIPALITY,3,MOH
35.4441,0.46241,KAPTAT DISP,1886,UASIN GISHU,AINABKOI,4,MOH
35.2004,0.477149,KAPTELDON DISP,2966,UASIN GISHU,KAPSARET,4,MOH
,,KAPYEMIT DISP,,UASIN GISHU,MUNICIPALITY,4,LA
35.4813,0.746853,KARUNA DISP,,UASIN GISHU,MOIBEN,4,MOH
35.4193,0.329864,KATUIYO DISP,2967,UASIN GISHU,AINABKOI,4,MOH
35.2828,0.271595,KESSES DISP,2968,UASIN GISHU,KESSES,4,MOH
35.4594,0.590255,KIMONING DISP,4874,UASIN GISHU,MOIBEN,4,MOH
35.236661,0.78463,KIMOTHON FOREST DISP,1887,UASIN GISHU,SOY,4,MOH
35.4794,0.266133,KIPKABUS DISP,1889,UASIN GISHU,AINABKOI,4,MOH
35.43,0.08,KIPKURERE DISP,1890,UASIN GISHU,KESSES,4,MOH
35.2189,0.629888,KIPLOMBE DISP,1891,UASIN GISHU,SOY,4,MISS
35.223923,0.626596,KIPLOMBE DISP,3823,UASIN GISHU,SOY,4,MOH
,,KIPSIGAK H C,,UASIN GISHU,KOISAKAT,3,MOH
35.408313,0.76079,KIPTOGOT FOREST DISP (UASIN GISH,1892,UASIN GISHU,MOIBEN,4,MOH
,,KOITOROR RCEA DISP,,UASIN GISHU,,4,MISS
,,KUINET DISP,,UASIN GISHU,,4,MOH
35.245448,0.497384,LANGAS BAPTIST DISP,4868,UASIN GISHU,KAPSARET,4,MISS
,,LANGAS DISP,,UASIN GISHU,,4,MISS
35.254477,0.497384,LANGAS RACECOURSE COMMUNITY DISP,,UASIN GISHU,KAPSARET,4,MISS
,,LORENGE DIPENSARY,1894,UASIN GISHU,,4,MOH
,,MARY IMMACULATE DISP,2052,UASIN GISHU,,4,MISS
35.154164,0.845478,MATUNDA DISP,1895,UASIN GISHU,SOY,4,MISS
35.3829,0.888884,MEIBEKI DISP,4867,UASIN GISHU,MOIBEN,4,MOH
,,MOGOON DISP,,UASIN GISHU,SOY,4,MOH
35.369,0.814705,MOIBEN HEALTH CENTRE,1919,UASIN GISHU,MOIBEN,3,MOH
35.136531,0.913369,MOI'S BRIDGE CATHOLIC DISP,1897,UASIN GISHU,SOY,4,MISS
35.1262,0.910735,MOI'S BRIDGE DISP,3617,UASIN GISHU,SOY,4,MOH
35.4521,0.094967,NABKOI DISP,1898,UASIN GISHU,KESSES,4,MOH
,,NDULAT DISP,1899,UASIN GISHU,,4,MISS
34.9748,0.564368,NGENYILEL DISP,4866,UASIN GISHU,TURBO,4,MOH
35.3247,0.384492,NGERIA DISP,,UASIN GISHU,KESSES,4,MOH
,,OGATTA DISP,,UASIN GISHU,,4,MOH
,,OUR LADY OF LORDS DISP,3618,UASIN GISHU,,4,MISS
35.4251,0.404511,P.C.E.A PLATEAU HOSPITAL,1926,UASIN GISHU,AINABKOI,1,MISS
,,PENON DISP,1901,UASIN GISHU,,4,MOH
,,PIONEER DISP,,UASIN GISHU,MUNICIPALITY,3,LA
,,RURIGI DISP,1905,UASIN GISHU,,4,MISS
35.5641,0.17231,SABOR DISP (UASIN GISHU),1906,UASIN GISHU,AINABKOI,4,MOH
35.1469,0.635844,SAMBUT DISP,,UASIN GISHU,TURBO,4,MOH
35.2573,0.930765,SEGERO S.D.A DISP,1907,UASIN GISHU,SOY,4,MISS
35.3941,0.28124,SENGALO DISP,3981,UASIN GISHU,KESSES,4,MOH
35.3521,0.69421,SERGOIT DISP,1908,UASIN GISHU,MOIBEN,4,MOH
35.403018,0.69729,SERGOIT DISP,1910,UASIN GISHU,MOIBEN,4,MISS
35.2834,0.86214,SIRIKWA DISP,3048,UASIN GISHU,SOY,4,MOH
35.1351,0.580757,SOSIAN HEALTH CENTRE,1921,UASIN GISHU,TURBO,3,MOH
35.157856,0.566903,SOSIANI DISP,,UASIN GISHU,TURBO,4,MISS
35.1742,0.690475,SOY HEALTH CENTRE,1922,UASIN GISHU,SOY,3,MOH
,,ST BRIGITTAS H C,,UASIN GISHU,KAPSERET,3,MISS
,,ST KEVINA DISP,,UASIN GISHU,MUNICIPALITY,4,MISS
,,ST MARY'S KAPSOYA DISP,,UASIN GISHU,MUNICIPALITY,4,MISS
35.3919,0.923884,TANGASIR DISP,2965,UASIN GISHU,MOIBEN,4,MOH
35.1929,0.75862,TARAKWA DISP,2963,UASIN GISHU,SOY,4,MOH
,,TEGEGO DISP,,UASIN GISHU,SOY,4,MISS
,,TEMAC DISP,,UASIN GISHU,,4,MISS
,,TILIL DISP,,UASIN GISHU,,4,MISS
35.3241,0.27412,TULWET DISP,1862,UASIN GISHU,KESSES,4,MOH
35.0498,0.635623,TURBO MISSION DISP,1913,UASIN GISHU,TURBO,4,MISS
35.0413,0.622182,TURBO RURAL HEALTH DEMONSTRATION,1928,UASIN GISHU,TURBO,3,MOH
35.4284,0.495567,UHURU DISP,3321,UASIN GISHU,AINABKOI,4,MOH
35.2372,0.865212,ZIWA DISP,2964,UASIN GISHU,SOY,4,MOH
35.101471,1.22044,AIC MAKUTANO DISP,,WEST POKOT,KAPENGURIA,4,MISS
35.008339,2.247847,ALALE AIC DISP,2174,WEST POKOT,ALALE,4,MISS
35.0309,2.32355,AMAKURIAT DISP,2176,WEST POKOT,ALALE,4,MISS
35.6136,1.37708,ARPOLO DISP,2177,WEST POKOT,CHESEGON,4,MOH
35.201558,1.32957,CHEPARERIA HEALTH CENTRE,,WEST POKOT,CHEPARERIA,3,MOH
35.207062,1.320373,CHEPARERIA S.D.A HEALTH CENTRE,2495,WEST POKOT,CHEPARERIA,3,MISS
35.2211,1.44881,CHEPKOPEGH DISP,4310,WEST POKOT,CHEPARERIA,4,MOH
35.2826,1.63047,CHEPNYAL DISP,2496,WEST POKOT,CHEPARERIA,4,MISS
35.5157,1.44508,CHESTA DISP,2180,WEST POKOT,SIGOR,4,MISS
35.09,1.25,FAITH HOMES DISP,3989,WEST POKOT,KAPENGURIA,4,MISS
35.2738,1.23466,KABICH BICH CATH DISP,2206,WEST POKOT,LELAN,4,MISS
35.2845,1.23175,KABICHBICH HEALTH CENTRE,2492,WEST POKOT,LELAN,3,MOH
35.0104,1.53079,KACHELIBA DISP,2183,WEST POKOT,KACHELIBA,4,MISS
34.9918,1.54569,KACHELIBA HEALTH CENTRE,2207,WEST POKOT,KACHELIBA,3,MOH
